listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
23973827,6/1/2025,30,0,0,0,40.1,,,,4,,2236,0
23973827,7/1/2025,28,3,0.097,112,37.3,37.3,1,3,5,2080,2080,6246
23973827,8/1/2025,31,0,0,0,33.7,,,,5,,1879,0
23973827,9/1/2025,25,5,0.167,150,30.9,30,4,5,5,1673,1723,8366
23973827,10/1/2025,26,5,0.161,138,27.5,27.6,1,5,5,1539,1534,7696
23973827,11/1/2025,18,12,0.4,292,25.8,24.3,1,31,5,1355,1439,16285
23973827,12/1/2025,12,19,0.613,495,26.5,26.1,,,5,1456,1478,27606
16836317,1/1/2025,19,12,0.387,320,26.8,26.7,28,1,3,1542,1547,18475
16836317,2/1/2025,23,5,0.179,133,26.8,26.6,16,1,3,1554,1566,7770
16836317,3/1/2025,20,11,0.355,299,27.1,27.2,27,1,3,1576,1570,17324
16836317,4/1/2025,24,6,0.2,158,27,26.3,22,1,3,1505,1545,9044
16836317,5/1/2025,22,9,0.29,243,27.9,27,13,4,3,1509,1559,13581
16836317,6/1/2025,30,0,0,0,33.3,,,,3,,1857,0
16836317,7/1/2025,27,4,0.129,109,28.3,27.2,5,1,3,1517,1578,6079
16836317,8/1/2025,24,7,0.226,193,27.1,27.6,6,2,3,1539,1511,10764
16836317,9/1/2025,27,3,0.1,86,29.6,28.7,4,1,3,1601,1651,4796
16836317,10/1/2025,22,9,0.29,242,27.1,26.9,15,1,3,1500,1511,13496
16836317,11/1/2025,30,0,0,0,25,,,,3,,1394,0
16836317,12/1/2025,29,2,0.065,51,25.3,25.5,21,7,3,1422,1411,2844
6813172,1/1/2025,7,24,0.774,300,12.3,12.5,43,5,1,722,710,17320
6813172,2/1/2025,25,3,0.107,35,11.8,11.7,,,1,684,689,2045
6813172,3/1/2025,31,0,0,0,13.2,,,,1,,765,0
6813172,4/1/2025,30,0,0,0,12.6,,,,1,,721,0
6813172,5/1/2025,31,0,0,0,11.9,,,,1,,665,0
6813172,6/1/2025,30,0,0,0,12.1,,,,1,,675,0
6813172,7/1/2025,31,0,0,0,12.9,,,,1,,719,0
21578880,1/1/2025,15,16,0.516,366,22.5,22.9,103,16,1,1322,1299,21131
21578880,2/1/2025,23,5,0.179,118,23.2,23.6,107,2,1,1379,1355,6894
21578880,3/1/2025,31,0,0,0,23.9,,,,1,,1385,0
21578880,4/1/2025,18,12,0.4,298,24.5,24.8,7,12,1,1420,1402,17057
21578880,5/1/2025,31,0,0,0,26.5,,,,2,,1481,0
21578880,6/1/2025,30,0,0,0,29.7,,,,2,,1656,0
21578880,7/1/2025,31,0,0,0,22.5,,,,2,,1255,0
21578880,8/1/2025,31,0,0,0,20.2,,,,2,,1127,0
21578880,9/1/2025,23,7,0.233,175,22.7,25,15,7,2,1394,1266,9760
21578880,10/1/2025,29,2,0.065,40,22,20,1,2,2,1115,1227,2231
21578880,11/1/2025,30,0,0,0,22.6,,,,2,,1260,0
21578880,12/1/2025,31,0,0,0,20.1,,,,2,,1121,0
4026631,1/1/2025,31,0,0,0,23,,,,,,1328,0
4026631,2/1/2025,28,0,0,0,23.2,,,,,,1355,0
4026631,3/1/2025,31,0,0,0,24.2,,,,,,1402,0
4026631,4/1/2025,30,0,0,0,23.5,,,,,,1345,0
4026631,5/1/2025,31,0,0,0,23,,,,,,1285,0
4026631,6/1/2025,24,6,0.2,135,23.2,22.5,1,6,,1255,1294,7529
4026631,7/1/2025,31,0,0,0,22.9,,,,180,,1277,0
4026631,8/1/2025,31,0,0,0,20.9,,,,180,,1166,0
4026631,9/1/2025,30,0,0,0,20,,,,180,,1115,0
4026631,10/1/2025,31,0,0,0,20.4,,,,180,,1138,0
4026631,11/1/2025,30,0,0,0,19.7,,,,180,,1099,0
4026631,12/1/2025,25,6,0.194,113,19.3,18.8,1,6,180,1048,1076,6302
24688861,1/1/2025,19,12,0.387,934,80.2,77.8,42,3,1,4492,4630,53924
24688861,2/1/2025,22,6,0.214,456,75.5,76,7,5,1,4440,4411,26640
24688861,3/1/2025,24,7,0.226,528,75.9,75.4,61,2,1,4369,4398,30593
24688861,4/1/2025,23,7,0.233,547,77.8,78.1,5,3,1,4470,4453,31310
24688861,5/1/2025,31,0,0,0,81.5,,,,1,,4555,0
24688861,6/1/2025,30,0,0,0,82.3,,,,1,,4590,0
24688861,7/1/2025,31,0,0,0,82.4,,,,1,,4595,0
29093673,1/1/2025,28,3,0.097,120,32,40,1,3,3,2309,1848,6928
29093673,2/1/2025,16,12,0.429,332,27.7,27.7,15,6,2,1618,1618,19396
29093673,3/1/2025,26,5,0.161,139,28.1,27.8,8,5,2,1611,1628,8054
29093673,4/1/2025,24,6,0.2,150,25.7,25,1,6,2,1431,1471,8586
29093673,5/1/2025,22,9,0.29,244,25,27.1,3,11,2,1515,1397,13637
29093673,6/1/2025,5,25,0.833,688,28.1,27.5,,,2,1534,1567,38370
29093673,7/1/2025,20,11,0.355,325,29.4,29.5,6,3,2,1645,1640,18125
29093673,8/1/2025,15,16,0.516,462,28.9,28.9,15,9,2,1612,1612,25766
29093673,9/1/2025,13,17,0.567,447,27.3,26.3,8,12,2,1467,1523,24929
29093673,10/1/2025,30,1,0.032,26,30,26,1,1,2,1450,1673,1450
29093673,11/1/2025,10,20,0.667,514,25.6,25.7,35,10,2,1433,1428,28666
29093673,12/1/2025,26,5,0.161,143,26.8,28.6,5,3,2,1595,1495,7975
8447982,1/1/2025,13,18,0.581,959,53.8,53.3,1,3,3,3077,3106,55367
8447982,2/1/2025,24,4,0.143,213,53.6,53.2,17,2,3,3108,3131,12444
8447982,3/1/2025,31,0,0,0,53.1,,,,3,,3077,0
8447982,4/1/2025,28,2,0.067,110,53.9,55,20,1,3,3148,3085,6296
8447982,5/1/2025,11,20,0.645,1099,55.2,55,24,20,3,3074,3085,61421
8447982,6/1/2025,10,20,0.667,1222,61.7,61.1,15,30,3,3408,3441,68151
8447982,7/1/2025,21,10,0.323,720,64.7,72,,,3,4015,3608,40154
8447982,8/1/2025,23,8,0.258,415,52.9,51.9,1,2,3,2894,2950,23145
8447982,9/1/2025,15,15,0.5,792,52.1,52.8,6,46,3,2945,2906,44170
8447982,10/1/2025,0,31,1,1600,51.6,51.6,,,3,2878,2878,89232
8447982,11/1/2025,23,7,0.233,385,51.9,55,1,7,3,3067,2894,21471
8447982,12/1/2025,20,11,0.355,559,50.8,50.8,1,4,3,2833,2833,31175
23705290,1/1/2025,16,15,0.484,426,28.1,28.4,46,3,2,1640,1622,24595
23705290,2/1/2025,21,7,0.25,197,27.6,28.1,17,2,2,1642,1612,11509
23705290,3/1/2025,28,3,0.097,84,27.7,28,21,3,2,1622,1605,4867
23705290,4/1/2025,28,2,0.067,56,27.6,28,1,2,2,1603,1580,3205
23705290,5/1/2025,17,14,0.452,410,29.1,29.3,80,4,2,1638,1626,22914
23705290,6/1/2025,26,4,0.133,116,32.1,29,8,4,2,1617,1790,6469
23705290,7/1/2025,21,10,0.323,308,32.6,30.8,1,10,2,1718,1818,17177
23705290,8/1/2025,30,1,0.032,33,29.5,33,1,1,2,1840,1645,1840
23705290,9/1/2025,25,5,0.167,143,29,28.6,26,2,2,1595,1617,7975
23705290,10/1/2025,18,13,0.419,404,30.6,31.1,14,6,2,1734,1707,22531
23705290,11/1/2025,30,0,0,0,30.9,,,,2,,1723,0
23705290,12/1/2025,23,8,0.258,261,30.8,32.6,31,8,2,1818,1718,14556
20735644,1/1/2025,20,11,0.355,574,54.5,52.2,3,2,2,3014,3147,33140
20735644,2/1/2025,7,21,0.75,461,21.9,22,5,2,2,1285,1279,26932
20735644,3/1/2025,14,17,0.548,362,21.3,21.3,8,2,2,1234,1234,20974
20735644,4/1/2025,15,15,0.5,326,21.4,21.7,2,3,2,1242,1225,18660
20735644,5/1/2025,22,9,0.29,196,22.5,21.8,1,3,2,1218,1257,10954
20735644,6/1/2025,30,0,0,0,24.9,,,,2,,1389,0
20735644,7/1/2025,31,0,0,0,24.9,,,,2,,1389,0
20735644,8/1/2025,19,12,0.387,268,22.7,22.3,39,46,2,1244,1266,14946
20735644,9/1/2025,0,30,1,661,22,22,,,2,1227,1227,36864
20735644,10/1/2025,18,13,0.419,287,22.8,22.1,4,9,2,1233,1272,16006
20735644,11/1/2025,30,0,0,0,21.9,,,,2,,1221,0
20735644,12/1/2025,31,0,0,0,21.6,,,,2,,1205,0
19441423,1/1/2025,31,0,0,0,66.8,,,,,,3857,0
19441423,2/1/2025,28,0,0,0,66.4,,,,,,3879,0
19441423,3/1/2025,31,0,0,0,67.4,,,,,,3905,0
19441423,4/1/2025,30,0,0,0,68,,,,,,3892,0
19441423,5/1/2025,31,0,0,0,67.1,,,,,,3750,0
19441423,6/1/2025,30,0,0,0,69.3,,,,,,3865,0
19441423,7/1/2025,31,0,0,0,74.3,,,,3,,4144,0
19441423,8/1/2025,28,3,0.097,237,78.2,79,88,12,3,4406,4361,13218
19441423,9/1/2025,21,9,0.3,704,78.5,78.2,,,3,4361,4378,39262
19441423,10/1/2025,31,0,0,0,78.4,,,,3,,4372,0
19441423,11/1/2025,30,0,0,0,77.4,,,,3,,4317,0
19441423,12/1/2025,31,0,0,0,78.1,,,,3,,4356,0
19852665,1/1/2025,7,24,0.774,655,27.5,27.3,31,10,11,1576,1588,37816
19852665,2/1/2025,9,19,0.679,515,27.1,27.1,16,1,12,1583,1583,30087
19852665,3/1/2025,21,10,0.323,277,27.5,27.7,1,10,11,1605,1593,16049
19852665,4/1/2025,28,2,0.067,56,28,28,1,2,12,1603,1603,3205
19852665,5/1/2025,26,5,0.161,149,28.6,29.8,1,2,11,1665,1598,8327
19852665,6/1/2025,30,0,0,0,27.6,,,,12,,1539,0
19852665,7/1/2025,29,2,0.065,53,26.7,26.5,1,2,12,1478,1489,2956
19852665,8/1/2025,31,0,0,0,24.7,,,,11,,1378,0
19852665,9/1/2025,30,0,0,0,24.1,,,,12,,1344,0
19852665,10/1/2025,29,2,0.065,47,23.9,23.5,1,2,11,1311,1333,2621
19852665,11/1/2025,28,2,0.067,49,25.4,24.5,1,2,11,1366,1417,2733
19852665,12/1/2025,29,2,0.065,49,25.8,24.5,1,2,12,1366,1439,2733
24403182,1/1/2025,13,18,0.581,524,29.2,29.1,13,3,1,1680,1686,30253
24403182,2/1/2025,28,0,0,0,22.5,,,,1,,1314,0
24403182,3/1/2025,28,3,0.097,79,23.5,26.3,43,3,1,1524,1362,4577
24403182,4/1/2025,30,0,0,0,22,,,,1,,1259,0
24403182,5/1/2025,30,1,0.032,30,26.6,30,1,1,1,1677,1487,1677
24403182,6/1/2025,30,0,0,0,28.5,,,,1,,1589,0
24403182,7/1/2025,27,4,0.129,100,27.4,25,1,6,1,1394,1528,5577
24403182,8/1/2025,23,8,0.258,189,23.5,23.6,,,1,1316,1311,10541
24403182,9/1/2025,29,1,0.033,27,22.7,27,1,1,1,1506,1266,1506
24403182,10/1/2025,22,9,0.29,218,23,24.2,33,9,1,1350,1283,12158
24403182,11/1/2025,22,8,0.267,169,20.7,21.1,76,4,1,1177,1154,9425
24403182,12/1/2025,18,13,0.419,241,18.1,18.5,21,6,1,1032,1009,13441
24065682,1/1/2025,19,12,0.387,381,36.5,31.8,26,1,1,1836,2107,21997
24065682,2/1/2025,27,1,0.036,26,26.9,26,70,1,2,1519,1572,1519
24065682,3/1/2025,7,24,0.774,541,23.1,22.5,33,8,2,1304,1338,31346
24065682,4/1/2025,27,3,0.1,70,23.4,23.3,13,1,2,1334,1339,4007
24065682,5/1/2025,29,2,0.065,46,24.3,23,8,2,2,1285,1358,2571
24065682,6/1/2025,30,0,0,0,27.8,,,,2,,1550,0
24065682,7/1/2025,29,2,0.065,55,27.1,27.5,1,2,2,1534,1511,3067
24065682,8/1/2025,19,12,0.387,326,27.6,27.2,5,6,2,1517,1539,18181
24065682,9/1/2025,28,2,0.067,52,26.4,26,2,2,2,1450,1472,2900
24065682,10/1/2025,31,0,0,0,24.5,,,,2,,1366,0
24065682,11/1/2025,30,0,0,0,25.8,,,,2,,1439,0
24065682,12/1/2025,31,0,0,0,26.6,,,,2,,1483,0
24485452,1/1/2025,10,21,0.677,1347,63.1,64.1,36,6,3,3701,3643,77768
24485452,2/1/2025,22,6,0.214,373,61.9,62.2,1,3,3,3634,3616,21791
24485452,3/1/2025,28,3,0.097,179,61.9,59.7,13,3,2,3459,3587,10371
24485452,4/1/2025,18,12,0.4,723,60.3,60.2,15,6,2,3446,3452,41384
24485452,5/1/2025,19,12,0.387,787,62.2,65.6,6,6,2,3666,3476,43984
24485452,6/1/2025,18,12,0.4,755,68.4,62.9,36,6,2,3508,3815,42106
24485452,7/1/2025,20,11,0.355,752,67.3,68.4,95,5,2,3815,3753,41939
24485452,8/1/2025,25,6,0.194,363,62.1,60.5,5,6,2,3374,3463,20245
24485452,9/1/2025,30,0,0,0,69.5,,,,2,,3876,0
24485452,10/1/2025,31,0,0,0,70.9,,,,2,,3954,0
24485452,11/1/2025,14,16,0.533,1018,63,63.6,47,4,2,3547,3514,56774
24485452,12/1/2025,25,6,0.194,416,63.1,69.3,80,6,2,3865,3519,23200
23353776,1/1/2025,10,21,0.677,604,28.4,28.8,21,4,1,1663,1640,34872
23353776,2/1/2025,23,5,0.179,121,24.8,24.2,1,8,1,1414,1449,7069
23353776,3/1/2025,28,3,0.097,73,25.6,24.3,,,1,1408,1483,4230
23353776,4/1/2025,26,4,0.133,108,29.9,27,13,4,1,1545,1711,6182
23353776,5/1/2025,31,0,0,0,31.9,,,,1,,1783,0
23353776,6/1/2025,30,0,0,0,33.8,,,,1,,1885,0
23353776,7/1/2025,31,0,0,0,30.9,,,,1,,1723,0
23353776,8/1/2025,21,10,0.323,267,27.4,26.7,76,11,1,1489,1528,14891
23353776,9/1/2025,18,12,0.4,333,28,27.8,,,1,1550,1562,18571
23353776,10/1/2025,30,1,0.032,27,27.1,27,129,13,1,1506,1511,1506
23353776,11/1/2025,14,16,0.533,422,27.1,26.4,7,2,1,1472,1511,23535
23353776,12/1/2025,23,8,0.258,210,28.6,26.2,9,4,1,1461,1595,11712
15708027,1/1/2025,2,29,0.935,998,34.2,34.4,50,2,2,1986,1975,57619
15708027,2/1/2025,8,20,0.714,669,32.9,33.5,17,2,2,1957,1922,39084
15708027,3/1/2025,20,11,0.355,347,30.9,31.5,10,2,2,1825,1790,20105
15708027,4/1/2025,13,17,0.567,523,30.6,30.8,16,4,2,1763,1752,29936
15708027,5/1/2025,27,4,0.129,127,32.2,31.8,34,4,2,1777,1800,7098
15708027,6/1/2025,30,0,0,0,34.5,,,,2,,1924,0
15708027,7/1/2025,31,0,0,0,32.5,,,,2,,1813,0
15708027,8/1/2025,31,0,0,0,32,,,,2,,1785,0
15708027,9/1/2025,30,0,0,0,31.5,,,,2,,1757,0
15708027,10/1/2025,31,0,0,0,30.4,,,,2,,1695,0
15708027,11/1/2025,30,0,0,0,33,,,,2,,1840,0
15708027,12/1/2025,31,0,0,0,33.1,,,,2,,1846,0
22794300,1/1/2025,0,31,1,2126,68.6,68.6,14,31,1,3961,3961,122744
22794300,2/1/2025,28,0,0,0,65.8,,,,1,,3844,0
22794300,3/1/2025,31,0,0,0,71.5,,,,1,,4143,0
22794300,4/1/2025,30,0,0,0,70,,,,1,,4007,0
22794300,5/1/2025,31,0,0,0,70.4,,,,1,,3935,0
22794300,6/1/2025,30,0,0,0,69.2,,,,1,,3859,0
22794300,7/1/2025,31,0,0,0,72,,,,1,,4015,0
22794300,8/1/2025,31,0,0,0,63.5,,,,1,,3541,0
22794300,9/1/2025,30,0,0,0,61,,,,1,,3402,0
22794300,10/1/2025,31,0,0,0,60.2,,,,1,,3357,0
22794300,11/1/2025,30,0,0,0,61.1,,,,1,,3408,0
22794300,12/1/2025,31,0,0,0,61.4,,,,1,,3424,0
16807200,1/1/2025,11,20,0.645,1221,60.8,61,31,7,2,3522,3510,70494
16807200,2/1/2025,28,0,0,0,59.7,,,,2,,3488,0
16807200,3/1/2025,31,0,0,0,60.2,,,,2,,3488,0
16807200,4/1/2025,30,0,0,0,60.5,,,,2,,3463,0
16807200,5/1/2025,31,0,0,0,60.6,,,,2,,3387,0
16807200,6/1/2025,30,0,0,0,60.1,,,,2,,3352,0
16807200,7/1/2025,22,9,0.29,524,58.9,58.2,1,9,5,3246,3285,29224
16807200,8/1/2025,31,0,0,0,52,,,,10,,2900,0
16807200,9/1/2025,30,0,0,0,50.5,,,,10,,2816,0
16807200,10/1/2025,31,0,0,0,51.1,,,,10,,2850,0
16807200,11/1/2025,30,0,0,0,52.3,,,,10,,2917,0
16807200,12/1/2025,31,0,0,0,54,,,,10,,3012,0
25862289,1/1/2025,22,9,0.29,274,29.2,30.4,30,4,2,1755,1686,15819
25862289,2/1/2025,28,0,0,0,24.9,,,,2,,1455,0
25862289,3/1/2025,31,0,0,0,26.5,,,,2,,1535,0
25862289,4/1/2025,30,0,0,0,26.2,,,,2,,1500,0
25862289,5/1/2025,31,0,0,0,26.8,,,,2,,1498,0
25862289,6/1/2025,30,0,0,0,28.9,,,,2,,1612,0
25862289,7/1/2025,31,0,0,0,30.1,,,,2,,1679,0
25862289,8/1/2025,30,1,0.032,27,27.1,27,128,1,2,1506,1511,1506
25862289,9/1/2025,30,0,0,0,27.2,,,,2,,1517,0
25862289,10/1/2025,31,0,0,0,27.2,,,,2,,1517,0
25862289,11/1/2025,30,0,0,0,24.9,,,,2,,1389,0
25862289,12/1/2025,31,0,0,0,24.5,,,,2,,1366,0
21286161,1/1/2025,29,2,0.065,53,25.3,26.5,71,2,2,1530,1461,3060
21286161,2/1/2025,23,5,0.179,126,25.2,25.2,1,3,2,1472,1472,7361
21286161,3/1/2025,29,2,0.065,49,24.8,24.5,,,2,1420,1437,2839
21286161,4/1/2025,24,6,0.2,157,25.9,26.2,25,2,2,1500,1483,8987
21286161,5/1/2025,30,1,0.032,27,26.9,27,1,1,2,1509,1503,1509
21286161,6/1/2025,30,0,0,0,28.5,,,,2,,1589,0
21286161,7/1/2025,31,0,0,0,27.3,,,,2,,1523,0
21286161,8/1/2025,31,0,0,0,25.1,,,,2,,1400,0
21286161,9/1/2025,30,0,0,0,25.3,,,,2,,1411,0
21286161,10/1/2025,31,0,0,0,25.5,,,,2,,1422,0
21286161,11/1/2025,29,1,0.033,24,26.1,24,1,1,2,1338,1456,1338
21286161,12/1/2025,25,6,0.194,143,24.8,23.8,196,3,2,1327,1383,7975
18228320,1/1/2025,18,13,0.419,467,30.1,35.9,123,6,3,2073,1738,26962
18228320,2/1/2025,14,14,0.5,322,23.1,23,1,14,3,1344,1350,18812
18228320,3/1/2025,4,27,0.871,632,23.4,23.4,17,17,3,1356,1356,36618
18228320,4/1/2025,20,10,0.333,228,22.9,22.8,19,13,3,1305,1311,13051
18228320,5/1/2025,8,23,0.742,520,22.7,22.6,,,3,1263,1269,29062
18228320,6/1/2025,26,4,0.133,107,26.8,26.8,1,4,3,1495,1495,5967
18228320,7/1/2025,15,16,0.516,432,27.4,27,1,25,3,1506,1528,24093
18228320,8/1/2025,22,9,0.29,252,27.4,28,,,3,1562,1528,14054
18228320,9/1/2025,30,0,0,0,24.9,,,,3,,1389,0
18228320,10/1/2025,31,0,0,0,23.6,,,,3,,1316,0
18228320,11/1/2025,30,0,0,0,23.1,,,,3,,1288,0
18228320,12/1/2025,27,4,0.129,93,23.1,23.2,4,13,3,1294,1288,5187
22755839,1/1/2025,8,23,0.742,655,28.5,28.5,25,5,7,1645,1645,37816
22755839,2/1/2025,10,18,0.643,485,27.4,26.9,29,8,6,1572,1601,28334
22755839,3/1/2025,5,26,0.839,678,26.1,26.1,27,19,6,1512,1512,39284
22755839,4/1/2025,23,7,0.233,180,26.2,25.7,,,7,1471,1500,10303
22755839,5/1/2025,28,3,0.097,76,27.2,25.3,1,1,7,1414,1520,4247
22755839,6/1/2025,30,0,0,0,30,,,,7,,1673,0
22755839,7/1/2025,26,5,0.161,135,28.9,27,36,2,7,1506,1612,7529
22755839,8/1/2025,18,13,0.419,343,27.4,26.4,1,13,7,1472,1528,19129
22755839,9/1/2025,21,9,0.3,240,27,26.7,1,9,7,1489,1506,13385
22755839,10/1/2025,16,15,0.484,414,26.3,27.6,1,15,7,1539,1467,23089
22755839,11/1/2025,29,1,0.033,25,25.1,25,1,1,7,1394,1400,1394
22755839,12/1/2025,27,4,0.129,100,24.4,25,1,16,7,1394,1361,5577
24723539,1/1/2025,4,27,0.871,918,34.1,34,37,19,3,1963,1969,53000
24723539,2/1/2025,1,27,0.964,883,32.6,32.7,26,16,3,1910,1905,51586
24723539,3/1/2025,31,0,0,0,33.6,,,,3,,1947,0
24723539,4/1/2025,30,0,0,0,33.1,,,,3,,1895,0
24723539,5/1/2025,22,9,0.29,322,34.5,35.8,21,9,2,2001,1928,17996
24723539,6/1/2025,15,15,0.5,524,34.1,34.9,3,11,2,1946,1902,29224
24723539,7/1/2025,7,24,0.774,747,30.6,31.1,1,4,3,1734,1707,41660
24723539,8/1/2025,1,30,0.968,822,27.5,27.4,11,30,3,1528,1534,45843
24723539,9/1/2025,16,14,0.467,409,28.3,29.2,1,6,3,1628,1578,22810
24723539,10/1/2025,5,26,0.839,680,26.2,26.2,14,33,3,1461,1461,37924
24723539,11/1/2025,7,23,0.767,618,27.3,26.9,21,16,3,1500,1523,34466
24723539,12/1/2025,14,17,0.548,447,26.1,26.3,15,10,3,1467,1456,24929
9504262,1/1/2025,31,0,0,0,31.5,,,,,,1819,0
9504262,2/1/2025,28,0,0,0,31.9,,,,,,1864,0
9504262,3/1/2025,31,0,0,0,32.6,,,,,,1889,0
9504262,4/1/2025,30,0,0,0,32.5,,,,,,1860,0
9504262,5/1/2025,31,0,0,0,31.9,,,,,,1783,0
9504262,6/1/2025,24,6,0.2,196,32.6,32.7,1,6,,1824,1818,10931
9504262,7/1/2025,31,0,0,0,32.5,,,,1,,1813,0
9504262,8/1/2025,31,0,0,0,31.5,,,,1,,1757,0
9504262,9/1/2025,30,0,0,0,31,,,,1,,1729,0
9504262,10/1/2025,31,0,0,0,31.8,,,,1,,1773,0
9504262,11/1/2025,30,0,0,0,32.5,,,,1,,1813,0
9504262,12/1/2025,25,6,0.194,190,31.6,31.7,1,6,1,1768,1762,10596
22493391,1/1/2025,24,7,0.226,761,94.1,108.7,18,2,1,6276,5433,43936
22493391,2/1/2025,28,0,0,0,85.4,,,,1,,4989,0
22493391,3/1/2025,31,0,0,0,87.8,,,,1,,5087,0
22493391,4/1/2025,30,0,0,0,79.3,,,,1,,4539,0
22493391,5/1/2025,31,0,0,0,76.4,,,,1,,4270,0
22493391,6/1/2025,30,0,0,0,77.7,,,,1,,4333,0
22493391,7/1/2025,31,0,0,0,80.6,,,,1,,4495,0
22493391,8/1/2025,26,5,0.161,728,128.5,145.6,161,5,1,8120,7166,40601
22493391,9/1/2025,29,1,0.033,123,128.6,123,150,1,1,6860,7172,6860
22493391,10/1/2025,31,0,0,0,144.2,,,,1,,8042,0
22493391,11/1/2025,30,0,0,0,139.9,,,,1,,7802,0
22493391,12/1/2025,31,0,0,0,141.3,,,,1,,7880,0
22169840,1/1/2025,5,26,0.839,493,18.9,19,1,31,2,1097,1091,28463
22169840,2/1/2025,0,28,1,532,19,19,2,2,2,1110,1110,31080
22169840,3/1/2025,30,1,0.032,19,19.5,19,,,2,1101,1130,1101
22169840,4/1/2025,28,2,0.067,40,19.6,20,1,2,2,1145,1122,2290
22169840,5/1/2025,27,4,0.129,98,20.9,24.5,1,18,2,1369,1168,5477
22169840,6/1/2025,7,23,0.767,533,23.2,23.2,13,4,3,1294,1294,29725
22169840,7/1/2025,9,22,0.71,457,20.9,20.8,25,13,3,1160,1166,25487
22169840,8/1/2025,26,5,0.161,106,20.2,21.2,,,3,1182,1127,5912
22169840,9/1/2025,14,16,0.533,311,19.8,19.4,34,10,3,1082,1104,17344
22169840,10/1/2025,26,5,0.161,98,19.1,19.6,,,6,1093,1065,5465
22169840,11/1/2025,30,0,0,0,18,,,,4,,1004,0
22169840,12/1/2025,31,0,0,0,18.9,,,,4,,1054,0
25430168,1/1/2025,26,5,0.161,118,21.6,23.6,1,5,2,1363,1247,6813
25430168,2/1/2025,27,1,0.036,19,18.6,19,1,1,2,1110,1087,1110
25430168,3/1/2025,18,13,0.419,241,18.7,18.5,1,6,2,1072,1083,13964
25430168,4/1/2025,25,5,0.167,97,19,19.4,7,2,2,1110,1088,5552
25430168,5/1/2025,31,0,0,0,19.8,,,,2,,1107,0
25430168,6/1/2025,30,0,0,0,20.9,,,,1,,1166,0
25430168,7/1/2025,31,0,0,0,23.1,,,,1,,1288,0
25430168,8/1/2025,31,0,0,0,25.2,,,,1,,1405,0
25430168,9/1/2025,30,0,0,0,25.8,,,,1,,1439,0
25430168,10/1/2025,31,0,0,0,25.8,,,,1,,1439,0
25430168,11/1/2025,24,6,0.2,157,25.8,26.2,1,6,1,1461,1439,8756
25430168,12/1/2025,31,0,0,0,26,,,,1,,1450,0
17978268,1/1/2025,28,3,0.097,265,69.3,88.3,23,3,1,5098,4001,15300
17978268,2/1/2025,28,0,0,0,50.8,,,,1,,2968,0
17978268,3/1/2025,31,0,0,0,54.6,,,,1,,3164,0
17978268,4/1/2025,30,0,0,0,55.2,,,,1,,3160,0
17978268,5/1/2025,31,0,0,0,54.2,,,,1,,3029,0
17978268,6/1/2025,30,0,0,0,56.1,,,,1,,3129,0
17978268,7/1/2025,18,13,0.419,690,53.5,53.1,19,13,1,2961,2984,38481
17978268,8/1/2025,31,0,0,0,43.4,,,,1,,2420,0
17978268,9/1/2025,30,0,0,0,39.5,,,,1,,2203,0
17978268,10/1/2025,31,0,0,0,40.1,,,,1,,2236,0
17978268,11/1/2025,30,0,0,0,40.4,,,,1,,2253,0
17978268,12/1/2025,31,0,0,0,40.9,,,,1,,2281,0
24254540,1/1/2025,31,0,0,0,16.2,,,,,,935,0
24254540,2/1/2025,28,0,0,0,16.1,,,,,,941,0
24254540,3/1/2025,31,0,0,0,16.2,,,,,,939,0
24254540,4/1/2025,30,0,0,0,16.2,,,,,,927,0
24254540,5/1/2025,31,0,0,0,16.1,,,,,,900,0
24254540,6/1/2025,10,20,0.667,309,15.5,15.4,5,3,,859,864,17233
24254540,7/1/2025,23,8,0.258,128,16,16,23,8,2,892,892,7139
24254540,8/1/2025,29,2,0.065,36,17.8,18,68,2,2,1004,993,2008
24254540,9/1/2025,16,14,0.467,258,18.2,18.4,89,14,2,1026,1015,14389
24254540,10/1/2025,31,0,0,0,18.1,,,,2,,1009,0
24254540,11/1/2025,30,0,0,0,17.5,,,,2,,976,0
24254540,12/1/2025,31,0,0,0,17.7,,,,2,,987,0
25949947,1/1/2025,22,9,0.29,411,45.4,45.7,12,3,1,2638,2621,23729
25949947,2/1/2025,9,19,0.679,564,30,29.7,2,3,1,1735,1753,32949
25949947,3/1/2025,12,19,0.613,571,29.9,30.1,1,3,2,1744,1732,33084
25949947,4/1/2025,28,2,0.067,60,29.5,30,1,1,2,1717,1689,3434
25949947,5/1/2025,12,19,0.613,598,31.5,31.5,25,6,2,1760,1760,33421
25949947,6/1/2025,7,23,0.767,822,34.6,35.7,8,15,2,1991,1930,45843
25949947,7/1/2025,6,25,0.806,966,37.2,38.6,1,1,2,2153,2075,53874
25949947,8/1/2025,29,2,0.065,62,31.6,31,1,21,2,1729,1762,3458
25949947,9/1/2025,11,19,0.633,593,32.1,31.2,,,2,1740,1790,33072
25949947,10/1/2025,25,6,0.194,195,32.3,32.5,3,3,2,1813,1801,10875
25949947,11/1/2025,25,5,0.167,153,31.5,30.6,1,2,2,1707,1757,8533
